f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39
2.05707,-0.979276,-14.9641,-10.8158,-11.9617,-17.1231,-19.36,-19.4154,-22.2097,-21.4433,-26.2159,-28.8872,-25.9799,-27.2083,-28.8579,-31.3949,-30.787,-31.839,-30.1664,-30.6263,-31.3941,-30.49,-29.4975,-29.7008,-28.0792,-29.8201,-32.6839,-31.5762,-29.6932,-25.0483,-24.4237,-29.7348,-29.8503,-31.3353,-30.4192,-31.1019,-31.0284,-29.7172,-25.5252,-29.5749
-4.80945,-8.55197,-17.7254,-15.1782,-16.0553,-21.9659,-21.3205,-21.3398,-24.4104,-26.47,-31.7004,-32.9296,-34.6537,-34.3297,-33.4453,-34.7978,-35.1287,-39.6717,-35.9366,-35.5302,-38.5679,-36.934,-35.0743,-35.7676,-32.8604,-35.3453,-36.8944,-36.8142,-35.1232,-32.6679,-32.2431,-35.5343,-35.4093,-37.9771,-37.8435,-38.5037,-36.4163,-35.47,-32.1362,-36.6295
-0.119195,-2.72316,-15.0565,-18.3313,-14.6718,-13.8021,-16.7775,-20.3493,-21.3824,-25.8944,-23.633,-26.3986,-29.3848,-32.0919,-30.8714,-30.8639,-29.9534,-36.3237,-31.4568,-30.5979,-35.3163,-33.6361,-33.7732,-33.5192,-30.5519,-32.1769,-30.9891,-31.6152,-29.746,-26.6606,-26.7809,-29.2055,-31.2208,-32.5139,-33.3354,-32.8125,-30.0351,-28.7914,-27.4127,-31.3956
8.96588,2.9046,-12.595,-17.4817,-15.9811,-10.9808,-15.7094,-19.1764,-18.2634,-20.1228,-20.9123,-25.9256,-27.1855,-27.355,-28.702,-27.2866,-29.2863,-31.0524,-28.5176,-30.6162,-32.7458,-31.5806,-31.3435,-30.7777,-29.0032,-31.0664,-29.497,-30.2144,-28.3883,-24.7022,-24.0435,-27.4899,-31.0789,-29.9388,-31.1785,-30.985,-28.5176,-26.9044,-24.5241,-28.4939
11.2634,5.14583,-11.5422,-14.9735,-21.9039,-15.0235,-16.137,-19.4712,-19.3919,-18.7629,-24.7374,-28.5162,-28.1489,-27.609,-27.3181,-26.5108,-30.3248,-29.9102,-27.6692,-30.7528,-33.3612,-33.0442,-32.563,-32.009,-31.1194,-32.1824,-30.8679,-31.3506,-31.2163,-26.4413,-25.3974,-30.1089,-32.7366,-30.6141,-31.2172,-31.6948,-31.1238,-28.2836,-26.108,-30.1042
4.38005,-0.80969,-11.5222,-16.4529,-19.798,-21.0336,-19.3178,-23.5089,-24.1731,-22.9812,-27.3511,-30.5112,-31.8067,-31.002,-29.8259,-30.3965,-34.0076,-35.4936,-32.2022,-34.0841,-37.6492,-38.1954,-37.6063,-36.9808,-36.9659,-36.7245,-34.6753,-36.0379,-37.5571,-32.786,-31.5845,-36.5025,-37.7257,-36.5781,-37.162,-37.1951,-36.6282,-33.5528,-33.3636,-36.4228
5.36185,1.45785,-13.1699,-12.0195,-14.3602,-17.5995,-16.1983,-20.8936,-24.8494,-22.3926,-22.351,-27.0664,-28.1715,-25.1443,-27.7415,-29.2715,-30.6767,-32.9994,-28.3726,-31.1181,-31.4527,-32.7878,-31.905,-31.8839,-30.7509,-30.2728,-30.9214,-31.4727,-30.5473,-25.7351,-28.3364,-31.4341,-33.815,-33.5974,-33.4771,-32.322,-31.6284,-29.1311,-29.3077,-33.0213
7.08579,3.06947,-8.98289,-12.0255,-15.0283,-16.5536,-16.426,-16.5542,-22.4757,-23.1675,-23.4611,-26.7698,-27.0748,-23.9723,-26.7824,-27.7554,-29.4772,-29.6806,-27.3432,-29.0764,-28.383,-29.7515,-29.808,-30.1011,-28.1111,-29.6349,-29.0367,-29.1886,-27.3087,-22.8399,-23.6535,-29.0138,-30.6493,-30.323,-30.6286,-29.6045,-28.7586,-26.8035,-25.6895,-28.3205
-1.29638,-0.882543,-7.68515,-16.4558,-18.6438,-17.9962,-19.78,-18.531,-20.9706,-24.9025,-27.7211,-27.5894,-29.6437,-27.1009,-27.3373,-28.3956,-29.7543,-29.7245,-28.7291,-30.6104,-30.4561,-31.5566,-29.1715,-30.3436,-29.2315,-32.2197,-29.566,-31.353,-29.6853,-24.4002,-23.8222,-29.5842,-30.7988,-31.6049,-32.065,-31.7113,-29.4525,-28.9548,-26.7582,-28.5896
-9.93095,-7.67441,-12.9753,-23.1939,-22.2823,-22.1365,-25.496,-27.2759,-26.0379,-29.7592,-31.4527,-33.1399,-35.306,-32.1233,-33.3575,-35.4093,-34.9291,-35.9382,-34.311,-36.5622,-38.5235,-37.5022,-33.5481,-35.7303,-36.9767,-37.8598,-33.9608,-37.6341,-36.5458,-31.1181,-31.2156,-36.0999,-36.2141,-38.6092,-38.9659,-38.8042,-35.5358,-34.215,-32.0711,-34.044
4.35039,1.42468,-13.385,-18.3219,-14.607,-16.6655,-24.3318,-19.8845,-24.8814,-26.4081,-23.4894,-26.6703,-30.1728,-28.955,-30.7359,-33.8628,-30.9018,-29.841,-30.3151,-30.8945,-30.8428,-32.8794,-31.4313,-32.1952,-33.0303,-33.506,-30.2356,-32.6743,-32.3531,-27.272,-25.8966,-31.6407,-32.4346,-34.2556,-33.9191,-34.3143,-31.8303,-29.1862,-27.5758,-31.4057
11.5968,7.04543,-11.7265,-13.2956,-13.0536,-15.9755,-20.824,-19.5572,-23.2532,-23.5007,-22.7491,-25.1606,-28.187,-29.5897,-25.6822,-29.7158,-28.392,-27.8336,-29.0244,-29.1762,-28.211,-29.9602,-29.7917,-30.4926,-30.0148,-30.3828,-28.6947,-29.0594,-27.8752,-25.7615,-23.4754,-28.44,-30.3029,-31.3557,-29.95,-30.4893,-29.7077,-26.6283,-24.1477,-27.6857
10.402,5.24426,-14.0277,-17.9685,-17.3908,-19.5971,-21.8882,-20.3876,-22.4073,-23.455,-26.957,-28.3156,-31.1508,-30.8245,-26.8996,-31.1497,-31.458,-29.4729,-33.0437,-28.6639,-29.8878,-31.9026,-31.5459,-32.6108,-32.2492,-29.7032,-30.3342,-30.191,-28.9081,-25.9013,-23.2678,-29.2821,-31.9087,-33.0502,-31.8478,-31.4848,-30.9643,-29.1965,-25.868,-28.7127
-0.31914,-5.67591,-22.7409,-26.8255,-27.9692,-26.0455,-25.8129,-24.297,-26.3509,-27.5339,-30.6043,-33.5547,-39.8886,-37.5217,-36.9635,-39.0963,-35.2355,-35.0341,-37.2946,-34.303,-35.4074,-38.8598,-40.0782,-39.9675,-39.9099,-35.7649,-35.9974,-35.3574,-35.3079,-30.7472,-28.0679,-35.2481,-37.946,-39.4861,-38.6779,-38.3262,-37.5908,-36.271,-32.8355,-34.2824
-5.71476,-3.56529,-10.2147,-15.2847,-20.857,-21.3378,-22.7459,-25.2369,-24.02,-26.339,-25.9561,-28.5434,-32.5479,-29.2896,-29.1664,-34.167,-27.6943,-30.0749,-30.0929,-33.5665,-32.2687,-33.7914,-35.0146,-34.0789,-32.7907,-35.1945,-31.5259,-30.5107,-29.4087,-27.6789,-26.487,-30.9494,-32.9611,-34.1242,-32.3347,-32.67,-31.6728,-30.4527,-28.6215,-31.0872
-3.44716,-0.646313,-6.478,-12.1086,-15.8324,-17.2915,-22.3131,-22.4054,-21.5974,-22.7232,-22.6403,-22.4879,-25.6031,-26.0967,-26.8979,-32.8276,-26.6486,-29.6639,-28.8481,-29.1109,-30.9292,-31.57,-30.7287,-30.6835,-29.9333,-31.8469,-29.181,-29.4976,-27.3852,-23.4459,-23.2694,-28.9952,-29.2395,-30.9196,-30.3643,-29.8029,-28.3639,-27.9847,-25.7493,-28.5693
-5.34232,-4.56635,-7.42119,-12.9135,-17.4753,-15.8148,-21.2596,-19.8676,-20.2006,-24.6312,-23.4998,-21.3262,-25.6272,-28.1423,-29.7435,-34.7788,-29.726,-32.5856,-33.8676,-29.7548,-32.8593,-31.9206,-30.9303,-30.7072,-31.6123,-32.1321,-31.2211,-32.4167,-27.726,-23.7435,-24.0312,-31.0489,-31.4834,-32.5416,-32.0717,-31.5322,-29.9681,-28.9102,-26.1085,-29.5217
-10.0375,-10.9097,-14.2783,-20.1831,-25.2562,-22.2558,-26.2101,-23.842,-24.0952,-31.0682,-31.5906,-29.6966,-33.5772,-33.5549,-33.8777,-36.7039,-35.9259,-36.2267,-39.3994,-37.4802,-38.6115,-36.2404,-35.7027,-37.2198,-37.4625,-37.7399,-36.7901,-36.524,-33.0455,-29.5367,-30.6575,-36.9431,-38.0108,-38.8645,-37.7151,-37.8916,-36.5017,-33.9972,-31.8239,-35.7734
1.75196,-3.62968,-14.5125,-16.467,-19.8065,-20.9487,-25.3978,-24.0191,-22.2836,-24.5659,-30.7662,-30.9923,-30.0574,-30.6324,-31.7606,-31.1715,-31.3099,-30.7211,-34.2449,-38.0983,-31.6905,-30.6016,-30.2158,-34.1465,-32.4927,-33.3854,-33.4941,-31.0033,-28.636,-26.0551,-26.2766,-31.5219,-31.3514,-33.9197,-33.0472,-33.1576,-31.7313,-30.8072,-28.5403,-32.8892
4.32604,2.60234,-9.99086,-12.1276,-14.7744,-15.438,-21.596,-19.7161,-20.9301,-21.6355,-27.4454,-27.2316,-24.0281,-26.5784,-31.6641,-30.7328,-29.5715,-28.6212,-30.8868,-33.2936,-29.1179,-29.9483,-28.5887,-29.9333,-30.2308,-29.5709,-29.8645,-28.088,-26.1481,-24.0587,-23.0006,-27.9524,-28.271,-30.3842,-29.9836,-29.8919,-28.5972,-27.7362,-25.3314,-29.1352
-0.45984,1.92211,-9.0215,-14.685,-19.6553,-19.2718,-23.4721,-21.5575,-25.1596,-27.072,-28.7807,-27.1757,-25.7077,-29.6146,-36.2885,-32.7095,-31.1534,-28.3456,-29.1463,-28.6264,-29.7731,-33.8077,-32.1674,-31.0802,-30.0267,-29.7497,-29.4667,-29.7539,-28.9133,-25.4621,-24.0515,-30.3421,-30.8856,-31.6484,-30.831,-30.911,-28.2682,-29.1803,-26.9293,-29.7302
-5.28903,-6.67206,-14.2912,-19.6384,-24.0061,-28.2765,-28.243,-27.3536,-30.3219,-33.8985,-36.9975,-32.7515,-33.3751,-37.7612,-37.2624,-37.0609,-36.9271,-34.7763,-35.5528,-33.7464,-35.0486,-40.801,-40.6076,-38.1385,-35.484,-35.6457,-35.5813,-38.3095,-38.3188,-32.0354,-30.5393,-38.1513,-39.4329,-38.4958,-36.7004,-37.9572,-34.2555,-35.6916,-33.7905,-36.1771
3.26301,0.0969417,-14.7274,-11.6531,-15.0595,-20.6443,-21.5472,-22.8461,-24.1623,-26.0555,-31.2615,-26.723,-25.7911,-31.1274,-27.961,-30.2029,-31.9333,-34.3687,-34.5295,-34.1694,-33.3062,-33.7187,-33.0342,-31.5633,-32.4876,-32.2724,-32.7236,-33.3953,-34.5665,-26.708,-26.6863,-31.4296,-32.3125,-32.8416,-33.3824,-32.8491,-32.2593,-30.3641,-27.7764,-29.2818
3.96669,3.18655,-12.5911,-12.7424,-14.2036,-15.2254,-20.0972,-21.6556,-20.8994,-23.6278,-27.5376,-24.6262,-25.0705,-28.8047,-26.9361,-28.4924,-30.2625,-31.4599,-30.4922,-30.388,-32.2436,-31.0025,-31.2751,-29.1398,-29.7438,-28.4877,-29.2124,-28.6452,-28.2575,-23.2192,-23.649,-29.0923,-30.5896,-30.656,-31.2463,-29.8037,-28.9324,-27.4884,-24.9111,-27.2965
1.40471,-0.536387,-16.3105,-20.1151,-22.4876,-16.9712,-22.3892,-22.193,-21.3194,-25.8953,-27.6099,-27.702,-27.7474,-30.1739,-29.4974,-30.0591,-32.3598,-33.4588,-30.4309,-29.6609,-32.8065,-31.9518,-31.284,-30.6409,-31.2414,-30.8455,-30.3042,-28.1517,-28.5982,-24.1684,-24.3069,-30.1285,-32.8148,-32.3581,-32.9883,-31.8529,-30.6773,-28.8236,-26.3062,-30.3946
-5.40779,-8.88206,-17.5943,-22.3531,-23.9108,-23.8744,-29.1841,-31.2468,-28.41,-29.7495,-31.8595,-34.1386,-33.1819,-37.1384,-39.7582,-37.8706,-41.5251,-40.0081,-35.6055,-35.3204,-39.0591,-38.9774,-36.099,-37.2609,-37.5463,-38.1208,-37.6506,-34.0998,-35.0474,-30.894,-31.2258,-36.1971,-39.0949,-38.5138,-38.4912,-38.3181,-36.7037,-34.75,-32.7685,-36.9545
2.83551,0.0966318,-13.2431,-14.1552,-12.3222,-14.2716,-19.1556,-28.5104,-27.6659,-27.4084,-26.3864,-24.7725,-25.6023,-26.2317,-30.2939,-31.1245,-32.8649,-29.8736,-29.1141,-31.8159,-34.4693,-33.6943,-30.5019,-33.7035,-32.9099,-33.9579,-33.8071,-30.7947,-29.5203,-28.193,-26.232,-32.3718,-33.5851,-31.513,-33.3926,-32.9087,-30.4938,-29.7657,-28.1461,-30.4411
9.1683,4.16519,-14.0997,-11.6851,-8.75084,-10.7032,-13.1365,-22.941,-24.3626,-23.0598,-19.9118,-18.3638,-18.6304,-21.6538,-25.082,-25.021,-29.0772,-27.2899,-26.8691,-28.8825,-30.1217,-28.1928,-28.1593,-30.26,-28.1763,-29.3012,-30.1506,-29.1835,-26.9248,-24.6736,-24.0764,-29.5326,-31.4063,-29.2339,-30.1365,-30.2864,-28.5189,-27.6842,-25.1452,-27.5632
8.83199,4.42876,-6.63213,-9.23194,-11.1499,-10.2975,-13.3342,-18.2491,-22.6192,-22.0487,-21.9569,-20.0095,-20.4935,-24.2655,-24.4654,-25.0853,-28.5379,-28.5164,-27.4465,-28.6103,-30.0498,-28.8779,-31.5204,-31.3144,-30.0603,-28.4999,-29.8599,-30.4327,-29.729,-24.6407,-27.1082,-30.9105,-32.762,-31.5114,-31.3495,-31.3621,-30.276,-28.1883,-26.578,-29.448
0.826968,-0.792068,-6.31066,-10.869,-13.5304,-14.5368,-19.4809,-20.5786,-22.6354,-25.0139,-26.7008,-25.0023,-26.4741,-28.603,-27.4432,-30.0593,-31.5306,-30.5782,-30.7211,-31.8258,-32.9515,-32.8401,-35.2153,-34.506,-35.2876,-33.2297,-35.2989,-35.6587,-36.1124,-29.7126,-32.7776,-36.6126,-38.3524,-37.1147,-37.2218,-36.9515,-35.7081,-33.8806,-32.8235,-35.691
4.33015,2.29467,-4.09364,-10.3349,-12.4346,-13.7187,-17.2747,-21.4397,-18.669,-21.5587,-21.5392,-26.3773,-26.1918,-25.9643,-27.0389,-30.4797,-29.7276,-27.1377,-29.1403,-31.5208,-29.4033,-28.6655,-29.8389,-28.5503,-31.3389,-32.1114,-32.7233,-31.5051,-31.0021,-26.6116,-25.0815,-31.0944,-32.5314,-32.8814,-31.8532,-33.2511,-30.0256,-29.8901,-28.7379,-30.9466
2.84144,0.810756,-7.49392,-15.0286,-16.7826,-16.8633,-20.5746,-21.0899,-19.6805,-21.9116,-21.6513,-28.0884,-26.6537,-25.8985,-27.7244,-29.891,-29.0736,-27.9067,-28.4436,-29.1485,-29.4193,-28.7781,-28.5141,-28.4268,-29.0829,-31.07,-30.1318,-29.535,-27.5066,-23.6983,-23.1634,-29.1596,-29.2995,-29.9304,-30.4403,-30.0851,-28.744,-27.4677,-25.3468,-27.6979
-1.28857,-4.52526,-10.598,-17.7774,-20.4497,-19.0845,-19.1204,-19.9697,-22.2398,-26.1776,-25.5012,-28.6597,-27.2977,-28.801,-31.2132,-33.3654,-32.3984,-29.7297,-29.6681,-30.0346,-30.4198,-33.6017,-29.4483,-30.7579,-30.3449,-32.7266,-32.2201,-30.3771,-30.5154,-25.4972,-25.0395,-30.3764,-31.2477,-31.5676,-32.0403,-31.8512,-31.0438,-28.6733,-26.4897,-28.5304
-7.7021,-11.4515,-17.4955,-23.6133,-27.1583,-24.3568,-23.0852,-24.9802,-29.6426,-32.5096,-32.5809,-33.729,-33.6492,-36.4604,-37.283,-37.637,-39.9131,-36.7764,-35.7314,-37.51,-37.3337,-40.5451,-37.0159,-37.0691,-36.9423,-39.0361,-39.7325,-36.796,-39.7071,-32.9669,-31.1409,-35.9173,-38.518,-39.0475,-38.0779,-38.5537,-36.8282,-34.6074,-33.117,-34.1636
2.35237,-3.49625,-16.6741,-16.2336,-22.4072,-21.8949,-23.4831,-24.0533,-25.9602,-23.2627,-25.3598,-28.8696,-28.6557,-31.4039,-30.8171,-28.1812,-31.4262,-33.3719,-30.8162,-33.4113,-33.4038,-32.8717,-31.3278,-31.4934,-30.4992,-33.6733,-32.9267,-32.5034,-32.8614,-28.6648,-25.9384,-32.3399,-33.6373,-33.212,-33.6606,-33.357,-32.5234,-29.6477,-27.9496,-30.0371
6.59572,1.65147,-13.5742,-12.8347,-17.3822,-14.0411,-18.7437,-20.8842,-20.9354,-23.0168,-22.6144,-26.8069,-26.4856,-27.7947,-28.7629,-25.7233,-27.235,-29.6351,-28.032,-30.3541,-29.7469,-30.4106,-29.7209,-28.948,-29.0656,-30.4394,-29.6781,-29.5772,-28.3672,-25.021,-23.7511,-28.7823,-30.6109,-30.257,-30.2884,-29.887,-29.4305,-27.7908,-25.4554,-27.8252
2.62272,0.94847,-14.2053,-14.3962,-13.4861,-12.4915,-15.1195,-18.5274,-21.7898,-27.5295,-25.5957,-25.337,-25.9365,-25.8493,-30.2509,-26.2923,-28.2622,-30.6976,-30.12,-31.7575,-29.7697,-29.9276,-31.0955,-29.2268,-32.763,-30.7425,-29.4155,-30.4305,-29.6536,-25.499,-24.5105,-29.8657,-30.1247,-32.0997,-31.5913,-31.4932,-30.1626,-29.3919,-27.0971,-30.0017
-8.44309,-7.40682,-13.4636,-16.5916,-16.4281,-19.2405,-20.7453,-22.5852,-27.1724,-31.1252,-30.7976,-31.0625,-29.4024,-30.2881,-34.7276,-31.3139,-33.8185,-37.0878,-36.6036,-36.2921,-34.6128,-33.7405,-35.4218,-33.9523,-38.4891,-36.7726,-34.9041,-35.6732,-36.7397,-30.7955,-30.3739,-36.4602,-35.4596,-37.9366,-38.0651,-38.9469,-36.7435,-35.8963,-33.4862,-36.1618
-3.21467,-5.15594,-9.69816,-15.926,-14.9715,-19.4789,-19.3203,-21.0243,-23.9742,-23.5207,-28.2382,-30.9645,-29.5964,-31.1945,-28.8821,-31.3114,-33.8364,-31.2287,-29.6922,-29.8415,-32.8925,-29.6555,-31.1779,-31.1336,-32.9856,-32.9124,-31.5658,-32.7687,-31.3788,-26.1229,-27.4444,-30.9012,-31.4696,-32.818,-32.9385,-32.5398,-31.9363,-30.512,-27.5883,-30.6393
-1.65394,-2.72842,-7.52369,-15.594,-15.9901,-14.0354,-15.8239,-20.9502,-23.3476,-22.2627,-25.1131,-26.3095,-25.9796,-30.0364,-26.5999,-27.9676,-30.3793,-28.7283,-27.3948,-29.1814,-32.2034,-29.9795,-29.9724,-29.5346,-29.5351,-29.5176,-28.8364,-30.5562,-27.5114,-24.3441,-24.1563,-27.4587,-29.9577,-29.6065,-28.4287,-28.8085,-28.9737,-27.5402,-24.9352,-27.6139
-3.4547,-3.93183,-9.99963,-16.309,-17.8711,-15.1623,-17.8988,-25.8071,-27.3258,-27.266,-25.9535,-24.9466,-23.6717,-28.6137,-27.1278,-28.2182,-32.2997,-30.5388,-29.5972,-29.2659,-32.7493,-33.1251,-30.8428,-30.5886,-30.5149,-30.5057,-30.9912,-31.8164,-30.463,-26.6272,-25.4513,-29.5171,-30.9503,-29.666,-29.4425,-28.8688,-30.3376,-29.0438,-26.3638,-30.5337
-11.9274,-14.2031,-24.0414,-25.3107,-23.9428,-23.8128,-27.3482,-32.3956,-31.2763,-35.8078,-35.2148,-32.2486,-30.6687,-33.3989,-33.3733,-35.126,-37.4118,-36.1263,-35.6714,-34.3232,-36.077,-38.7997,-35.8658,-35.6408,-37.0507,-36.6945,-37.2933,-37.4687,-39.0195,-33.3022,-32.7573,-37.549,-35.8315,-34.9071,-36.1701,-35.147,-37.1585,-35.7042,-32.3795,-37.2077
-3.34129,-8.03939,-20.7679,-20.392,-19.13,-14.4598,-18.6984,-27.3109,-27.3718,-28.6377,-33.0923,-28.8305,-28.8153,-32.2224,-30.6945,-32.3865,-32.9568,-35.149,-32.6572,-31.937,-31.5567,-33.5932,-33.4701,-31.1906,-31.7721,-31.8482,-33.012,-32.8177,-31.465,-27.0349,-26.5359,-31.3644,-33.2492,-32.1212,-33.4596,-32.0267,-32.9265,-32.1259,-28.5252,-32.0113
-0.174057,-3.40507,-11.81,-16.7878,-17.11,-13.1043,-16.2491,-20.9035,-23.8541,-25.5577,-28.2735,-24.8929,-25.471,-28.4349,-30.9232,-30.6045,-32.5369,-32.4602,-30.6771,-28.8461,-29.3089,-30.7223,-29.9903,-28.2845,-28.4036,-28.5056,-30.116,-30.0161,-27.0847,-23.4378,-24.004,-28.7085,-29.7777,-30.0118,-30.6205,-29.9245,-29.9315,-28.1469,-25.3581,-28.2552
2.13373,-3.39718,-13.0467,-16.8266,-18.694,-15.6105,-18.0974,-20.7051,-22.6005,-25.1122,-26.5076,-26.1575,-27.6117,-29.5757,-33.9679,-30.493,-33.533,-30.4168,-31.7215,-30.1202,-30.0077,-31.4031,-29.728,-29.7269,-30.7631,-30.5067,-30.7831,-30.887,-26.9174,-23.5122,-24.1097,-29.2622,-30.969,-31.2419,-31.0104,-31.5628,-30.2093,-28.9135,-26.8829,-29.3625
-0.984536,-4.79595,-13.9345,-20.1566,-20.7354,-19.8807,-22.1413,-27.0469,-28.7871,-28.9627,-31.7965,-34.8427,-34.7895,-35.8722,-35.1173,-36.8279,-36.3712,-35.0025,-36.236,-34.9629,-35.4341,-37.2538,-34.5341,-35.8535,-37.9728,-37.0551,-35.9928,-36.4232,-32.9298,-30.133,-30.7112,-35.0139,-36.8178,-36.9625,-37.4162,-37.0025,-35.5619,-35.3121,-33.7607,-36.88
7.30812,3.8681,-9.14043,-14.0218,-14.1028,-15.9498,-20.3507,-24.9121,-26.1121,-23.5905,-26.3871,-28.5645,-28.3687,-28.8215,-27.1782,-30.5506,-29.6389,-30.1488,-30.9709,-30.3516,-30.8883,-32.3995,-32.2742,-33.6837,-34.4939,-36.4588,-33.1454,-31.2186,-29.5579,-25.7843,-26.326,-31.9675,-32.3752,-32.7073,-32.8946,-31.3125,-31.9424,-29.805,-28.4535,-32.3192
7.6058,3.65534,-10.6887,-12.3936,-14.3611,-14.3124,-18.5405,-21.1625,-22.9061,-21.639,-25.3536,-26.4586,-26.0782,-27.8404,-27.2378,-27.1679,-28.8738,-27.5526,-28.5915,-28.3478,-27.8179,-31.3434,-32.2481,-31.0896,-31.4856,-32.6764,-30.472,-28.3116,-26.4529,-24.8342,-23.9213,-29.0197,-29.6559,-30.3973,-30.264,-30.1328,-28.2949,-26.5635,-25.373,-28.4371
1.58889,-3.00213,-13.3969,-15.9698,-19.1824,-17.2408,-19.5104,-25.8739,-24.3033,-24.1083,-29.7315,-29.8393,-28.1898,-28.685,-27.518,-28.6607,-31.619,-31.2793,-29.5316,-31.7254,-32.1923,-33.5985,-35.4669,-31.0706,-32.9134,-33.7386,-31.9556,-30.4461,-28.1805,-24.294,-22.9138,-29.4384,-31.6298,-31.4755,-32.0121,-31.4697,-30.4157,-27.3131,-26.6656,-29.3947
-9.55897,-11.3136,-18.0881,-21.6107,-23.738,-22.8561,-25.2275,-35.3238,-29.3092,-28.9228,-32.9116,-34.9274,-35.1322,-34.2634,-33.6125,-34.7318,-37.7015,-40.1817,-36.1055,-39.9119,-40.8603,-39.3275,-40.6577,-36.5134,-38.3251,-37.7892,-38.5175,-37.6829,-34.4171,-29.4688,-28.4027,-35.7491,-39.8149,-36.8927,-39.4029,-37.5897,-37.8519,-33.4777,-32.092,-35.1358
-8.4041,-14.1311,-17.9924,-24.0024,-15.9687,-16.0411,-16.8976,-24.4626,-23.8797,-20.8454,-24.2738,-27.9136,-28.801,-30.3741,-32.1159,-34.0402,-30.8346,-33.3559,-31.4736,-31.0062,-32.7701,-32.6206,-32.511,-34.1046,-33.5645,-30.8642,-33.0559,-32.1389,-28.6441,-26.5313,-27.2602,-34.8464,-35.4568,-32.5764,-33.7133,-33.8195,-33.2087,-30.2607,-26.7273,-29.619
-3.72109,-6.8393,-11.0083,-17.887,-12.7829,-13.6696,-13.7569,-19.4926,-22.8386,-21.7685,-22.2753,-24.4549,-25.9788,-27.8988,-27.8496,-30.7497,-28.0622,-28.255,-27.2609,-26.6966,-29.138,-29.2313,-29.6272,-30.6521,-30.8428,-30.0821,-28.9002,-28.6567,-27.0671,-22.9242,-22.766,-29.5418,-31.1031,-30.2472,-30.2954,-30.4108,-29.0303,-26.3475,-24.764,-28.3679
-2.63937,-6.7235,-12.5361,-17.5721,-17.7396,-14.9092,-17.3747,-22.009,-25.6338,-28.5954,-25.6002,-25.1698,-27.2099,-27.0657,-26.3781,-29.9729,-32.1463,-30.1788,-30.249,-29.6985,-31.4535,-32.0915,-30.5884,-31.4441,-32.3253,-32.5639,-28.3044,-29.3471,-27.4333,-24.5745,-24.3051,-29.963,-31.4653,-32.6184,-30.9876,-30.8798,-29.3968,-27.345,-25.234,-29.4572
-11.6421,-16.3743,-19.6746,-24.0743,-26.4944,-21.6921,-23.8431,-27.1115,-27.886,-31.9244,-34.8643,-31.0951,-35.1012,-34.4639,-33.5714,-36.6245,-40.6757,-37.9502,-36.1306,-38.0657,-37.2297,-37.4182,-36.5825,-38.3587,-38.0391,-37.9713,-34.9275,-36.6422,-33.8133,-32.8721,-32.7416,-36.5759,-37.2979,-38.8596,-36.8517,-36.8859,-35.6376,-34.2815,-30.8237,-34.1948
-8.68768,-8.32885,-11.7816,-18.0752,-18.291,-16.3309,-21.7608,-18.7878,-17.9937,-25.8577,-25.7455,-22.6483,-29.6726,-30.0727,-33.225,-34.5751,-32.267,-34.5987,-32.0341,-33.8245,-32.1947,-33.2944,-33.6518,-34.3449,-33.4769,-35.2636,-33.6769,-34.5924,-32.2658,-28.9578,-27.448,-30.4193,-33.0189,-32.443,-33.1971,-32.3397,-32.0373,-30.8088,-27.5691,-31.0139
-3.76843,-4.51096,-11.6925,-14.8178,-15.2955,-11.5076,-16.4928,-16.6752,-17.9473,-28.0445,-21.6491,-21.7694,-27.7161,-26.4146,-29.1903,-30.2416,-28.3867,-28.8863,-26.7078,-30.2391,-28.9055,-31.7363,-31.5696,-29.9782,-29.2278,-30.3836,-29.7751,-29.0933,-27.1452,-24.82,-23.8324,-27.8757,-30.5825,-29.9755,-30.7251,-29.5974,-28.7828,-27.7981,-25.1881,-28.7512
-5.2797,-6.19467,-10.4344,-13.6597,-18.0067,-11.5134,-13.446,-17.401,-21.1011,-27.6636,-20.637,-25.2083,-26.6645,-26.746,-28.2424,-26.2388,-28.3048,-29.5173,-27.5791,-32.0031,-29.5331,-33.5796,-31.8047,-30.9032,-29.4401,-30.5788,-30.3831,-28.6818,-28.3477,-25.0937,-24.9007,-29.692,-32.326,-31.22,-32.3619,-30.9809,-30.6063,-28.7557,-24.9108,-30.1519
-8.58113,-9.17209,-12.5474,-18.5636,-21.7619,-17.8944,-17.6991,-23.0094,-26.4054,-29.4242,-25.7484,-29.0957,-29.5689,-30.6061,-32.2289,-29.4316,-31.699,-35.7639,-34.771,-38.3168,-35.716,-38.8543,-37.121,-37.5399,-36.2234,-36.5692,-36.1788,-33.778,-34.6589,-30.7001,-31.7097,-36.2332,-38.8793,-38.0179,-38.0746,-38.337,-38.4976,-34.717,-30.2503,-36.031
