f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39
15.2384,8.20734,-1.19654,-8.87005,-9.72453,-10.1301,-12.3237,-13.6766,-14.0245,-16.3077,-18.406,-21.1168,-22.7292,-22.8174,-23.7767,-23.0774,-23.4916,-26.0013,-25.4433,-26.7568,-27.5236,-26.8507,-28.4962,-29.4558,-30.0854,-29.7392,-27.863,-28.174,-25.1472,-19.9829,-19.9308,-25.6774,-28.8973,-29.0937,-28.996,-29.3807,-28.7628,-28.2538,-25.2882,-28.4967
11.9486,7.23176,-1.50048,-14.7703,-14.603,-10.1179,-14.0994,-16.4575,-17.6637,-16.0805,-21.8834,-22.9981,-23.5774,-24.8364,-24.7096,-24.6701,-25.1819,-26.684,-24.6524,-27.2136,-28.4178,-28.0927,-27.8831,-28.2852,-30.0309,-31.681,-30.335,-29.5636,-25.607,-21.5025,-21.8715,-26.7661,-31.5758,-31.6756,-30.6447,-31.3137,-30.5668,-28.3273,-26.5654,-30.0723
4.15065,2.17047,-4.33641,-14.0903,-14.7013,-14.1294,-17.6083,-19.7961,-21.569,-20.6795,-24.785,-25.3687,-26.1733,-26.678,-26.9183,-27.2652,-27.8378,-29.5777,-27.7961,-29.7247,-31.6054,-31.2283,-30.9928,-31.9536,-34.0206,-34.7199,-35.8156,-34.763,-31.9133,-27.939,-28.4177,-31.6664,-37.1224,-38.6442,-36.6245,-36.8287,-36.0534,-33.4231,-33.1908,-37.1747
6.71874,3.21505,-3.91292,-8.34327,-11.3171,-11.0276,-17.1542,-17.8718,-18.4209,-21.3914,-24.7227,-23.0032,-25.7444,-23.2477,-24.1641,-27.9793,-25.6427,-27.6409,-28.2118,-29.9142,-31.2317,-26.7279,-28.1363,-30.2413,-29.5016,-30.1174,-30.6349,-30.021,-27.8377,-21.0744,-22.5065,-29.4418,-30.1325,-32.1487,-31.4591,-32.432,-31.5077,-31.0031,-27.8264,-31.8043
7.8592,1.73486,-2.07117,-7.84433,-11.482,-9.06373,-13.1531,-18.6881,-16.7328,-17.5759,-23.489,-23.0412,-24.7165,-23.7467,-24.362,-28.9753,-25.36,-26.1068,-27.021,-30.1532,-31.0536,-27.9567,-27.7037,-28.0319,-28.3002,-28.0693,-28.3612,-28.1668,-24.8031,-20.3247,-20.7749,-26.8197,-28.7187,-30.0246,-29.7056,-29.5405,-28.8305,-28.5787,-24.5066,-27.8658
7.31322,4.24975,-2.21443,-7.43143,-10.8634,-13.2278,-16.0602,-15.3757,-16.4531,-18.0275,-20.5842,-25.6217,-24.0115,-26.2373,-26.0956,-30.9965,-27.4526,-27.3575,-28.539,-32.9918,-31.1711,-31.5697,-30.063,-29.5018,-29.6217,-29.5502,-29.8444,-30.1505,-26.4362,-21.8952,-22.8108,-28.0115,-31.634,-31.5323,-30.8526,-30.5455,-30.4065,-29.7465,-26.342,-29.2164
0.772858,-0.973077,-8.8834,-11.8146,-15.1173,-22.1379,-21.6742,-19.1989,-22.1427,-25.721,-24.43,-30.3263,-27.6429,-30.755,-31.5036,-34.2429,-36.0879,-35.2014,-37.1157,-38.9832,-34.8838,-36.2302,-35.539,-35.2839,-34.6358,-36.6657,-36.0808,-36.4151,-33.5666,-27.4603,-29.211,-34.5267,-37.9824,-37.4379,-37.4598,-36.626,-36.4698,-36.722,-32.9111,-36.1279
3.76394,1.16473,-2.09871,-4.90813,-15.2722,-15.6472,-14.813,-14.7632,-26.4181,-28.6612,-24.7107,-28.5009,-28.2309,-26.9775,-27.475,-29.2066,-31.8503,-31.3899,-31.3063,-32.338,-29.6601,-30.6213,-32.1912,-31.4601,-32.0241,-31.1559,-30.7053,-31.3612,-29.1064,-25.1317,-23.2524,-29.2801,-31.5899,-32.5119,-33.5586,-31.9856,-31.2092,-30.7318,-27.8856,-32.218
8.08161,2.63657,-0.288817,-4.83322,-17.4101,-9.13212,-12.9593,-13.0165,-20.0631,-20.6815,-21.8611,-24.0432,-26.4426,-24.14,-24.4133,-25.7886,-28.2464,-28.2495,-27.3573,-30.6484,-28.5684,-28.6153,-30.6335,-30.2648,-29.3799,-27.9684,-27.0258,-26.365,-24.8965,-21.3692,-20.4157,-28.3356,-29.3897,-29.8882,-30.3257,-29.8,-28.2827,-27.7166,-25.4277,-29.2893
4.85479,-1.2544,-2.58141,-10.5461,-22.7303,-10.6665,-16.3048,-14.9207,-19.1204,-16.7062,-21.5189,-23.1091,-28.2155,-29.6239,-26.5902,-27.4527,-31.0366,-28.8558,-27.1895,-31.2703,-33.194,-30.6078,-31.4766,-31.428,-30.7928,-29.8412,-29.1614,-28.1899,-26.5336,-22.442,-20.6808,-28.9558,-29.8716,-30.5818,-31.938,-31.1718,-29.5529,-29.027,-25.7179,-30.3163
-4.37497,-8.54505,-10.5036,-16.8443,-26.1039,-20.3107,-24.0832,-22.8962,-23.6966,-21.7792,-26.1564,-27.1664,-30.7867,-33.6418,-34.3587,-33.8417,-36.8099,-35.2225,-32.0243,-34.8483,-36.3928,-36.0309,-36.8393,-37.7979,-36.5454,-36.2084,-36.4539,-36.2429,-33.2924,-28.869,-26.8069,-33.4801,-34.8787,-36.3415,-37.3065,-36.6275,-36.7716,-35.2536,-31.4158,-36.1428
5.30466,-0.000319186,-11.0377,-12.9086,-18.4687,-11.6236,-15.675,-17.2894,-18.6659,-23.2693,-25.2447,-23.3534,-26.6544,-26.6902,-29.7228,-28.1154,-31.3059,-29.6056,-30.1147,-28.7102,-29.6321,-31.4741,-34.3766,-33.7303,-31.4883,-31.72,-32.9919,-32.2305,-28.0314,-21.9883,-24.8043,-27.7443,-29.2445,-31.7539,-31.2315,-31.0244,-32.3913,-30.4624,-28.6451,-31.0433
9.11641,1.6987,-5.52394,-8.78571,-14.8614,-10.4702,-15.1193,-15.8874,-17.1213,-16.2959,-20.588,-23.7282,-27.2932,-27.2819,-27.1011,-27.5898,-27.8046,-25.5576,-27.1999,-27.5313,-28.7028,-29.8899,-30.1713,-29.5862,-28.2029,-28.1577,-29.2044,-28.0399,-25.6836,-20.8295,-21.2372,-24.8884,-28.3105,-29.6761,-30.2974,-29.5561,-29.1688,-27.1411,-25.1492,-28.5799
7.76273,1.06505,-5.72101,-9.63993,-13.3527,-16.0539,-18.523,-17.9377,-21.6927,-18.2048,-22.4697,-26.5236,-27.4847,-31.5958,-28.5629,-30.0604,-27.8143,-26.6184,-29.9255,-31.8773,-30.4478,-29.8407,-29.3043,-29.767,-27.7351,-28.7097,-30.8321,-30.4787,-26.6652,-23.4469,-22.0839,-26.795,-30.9923,-32.276,-32.8015,-31.7914,-30.3711,-29.0488,-26.8916,-30.5933
1.05247,-4.01268,-11.1369,-14.7721,-17.7613,-22.8879,-26.4299,-25.7471,-30.2098,-30.1591,-31.6292,-33.6579,-32.8921,-36.5096,-34.4792,-35.2727,-33.8426,-36.5899,-39.1278,-38.9049,-36.5738,-34.9215,-35.5179,-36.4743,-33.4058,-34.3179,-36.9277,-35.815,-34.3955,-28.4428,-28.0032,-34.664,-37.717,-38.7275,-38.4095,-37.2796,-36.779,-35.1016,-32.457,-36.284
10.967,4.82612,-5.74617,-8.47773,-19.7114,-21.5678,-18.5336,-20.6593,-21.327,-26.4696,-25.7503,-28.1603,-26.64,-30.2396,-29.3064,-26.9967,-29.2272,-34.151,-35.8865,-35.5271,-33.9877,-30.7357,-31.8217,-34.1707,-31.8403,-30.164,-30.8866,-28.6532,-28.6367,-21.2071,-21.8935,-29.885,-32.4701,-33.8378,-32.3598,-32.9433,-32.3624,-29.7623,-27.535,-30.3431
14.5283,5.76086,-5.0217,-6.57913,-14.627,-15.1574,-14.1557,-18.9486,-19.6343,-22.5645,-22.7694,-23.5234,-23.666,-26.581,-27.1313,-25.5989,-26.7357,-29.5083,-29.3267,-29.7297,-30.6635,-28.0034,-27.7843,-29.8711,-27.4644,-28.0036,-28.1892,-28.4733,-24.422,-19.0661,-20.167,-25.4872,-29.6744,-30.372,-30.1175,-29.4399,-29.3662,-27.2774,-25.2273,-28.4186
12.3769,4.29216,-5.35404,-7.98721,-14.4222,-15.7784,-14.0744,-22.1609,-19.7435,-20.9089,-23.7548,-23.7922,-25.1521,-26.6892,-27.6787,-26.2201,-26.2422,-26.1451,-26.8764,-28.2687,-30.8125,-30.5012,-28.8528,-29.4569,-28.0195,-29.9166,-29.8568,-31.0196,-26.7496,-21.9046,-22.0316,-26.2543,-30.7518,-31.4834,-31.6106,-30.7842,-30.4027,-28.8749,-26.4584,-30.6552
4.01162,-0.134811,-6.25548,-11.2202,-15.943,-18.56,-18.1806,-22.0514,-21.2375,-23.782,-26.0148,-27.1254,-29.7329,-29.7465,-29.089,-28.8226,-29.8546,-29.5697,-31.8385,-31.9893,-36.3941,-34.8499,-33.5239,-33.3764,-33.322,-36.0188,-34.1153,-36.3355,-33.4221,-29.4545,-28.7662,-32.6593,-36.3097,-37.7582,-37.7403,-37.4552,-36.0254,-35.6297,-34.0714,-36.0601
6.2704,3.85766,-1.58925,-8.5655,-11.4998,-13.1202,-17.6426,-17.8341,-18.1258,-24.5663,-22.6805,-22.2237,-27.4479,-26.9247,-25.9758,-28.1308,-27.8948,-30.6106,-29.487,-30.4376,-31.2087,-30.8212,-30.218,-31.8285,-30.9084,-31.5222,-27.5267,-29.1813,-26.9255,-22.9178,-24.318,-27.7209,-30.6547,-31.8822,-32.2644,-31.8369,-31.9645,-31.0221,-27.8364,-29.2872
11.7636,5.64439,-1.46521,-6.36475,-12.2789,-9.00032,-12.6166,-19.1408,-17.384,-20.4768,-21.8098,-23.763,-26.1733,-27.2282,-25.7299,-25.1403,-27.2027,-27.8909,-26.3893,-27.6332,-28.0709,-28.3719,-28.1789,-30.9129,-29.063,-30.359,-25.8412,-26.092,-24.1765,-20.2416,-19.0046,-25.1554,-28.7372,-28.2905,-29.2332,-29.183,-29.0503,-28.0289,-24.4007,-26.698
12.3546,6.38123,0.430917,-6.14507,-11.8416,-7.79433,-10.4022,-17.1766,-14.3805,-15.8231,-15.2629,-18.4558,-20.2794,-22.4089,-23.5743,-22.709,-24.3994,-24.3771,-24.8774,-25.4278,-25.9379,-27.19,-30.0318,-30.6251,-28.6058,-29.7058,-26.6016,-26.8349,-25.034,-22.1327,-18.9161,-25.7734,-30.4025,-29.6914,-29.6329,-30.3774,-29.4305,-28.2437,-24.9208,-28.8843
6.31821,2.51236,-2.1472,-8.08857,-11.8787,-11.7695,-13.8957,-17.0875,-16.1153,-16.6434,-16.8387,-19.4272,-21.2169,-22.8874,-23.7238,-25.0252,-25.9811,-26.4164,-27.3785,-27.5107,-27.9158,-29.3716,-31.8754,-31.8754,-30.7026,-31.7452,-32.193,-32.5221,-30.2595,-28.6106,-26.4959,-30.6726,-33.4995,-35.3062,-34.4623,-35.9595,-34.4217,-33.129,-30.7116,-35.8636
9.89465,5.97736,-0.956654,-7.08338,-11.1791,-10.1972,-13.249,-15.1082,-15.6889,-14.5373,-17.1114,-19.1665,-18.9616,-20.4887,-20.1428,-24.5577,-24.5875,-25.3668,-26.0309,-26.0457,-26.1547,-27.2882,-26.6302,-28.3237,-25.7376,-26.3954,-27.6013,-28.5715,-26.0556,-22.2146,-21.274,-26.7285,-29.3553,-31.0814,-31.4949,-32.0544,-30.0443,-28.9162,-26.9813,-30.5788
11.3988,5.88985,-1.32048,-10.8092,-15.577,-12.7257,-15.9293,-18.3387,-16.278,-16.7916,-21.6291,-22.223,-21.9729,-21.7865,-23.2106,-25.247,-26.798,-27.1208,-25.7923,-25.8987,-24.9652,-25.9279,-25.9409,-27.4553,-25.4689,-24.4437,-24.5063,-26.7637,-23.469,-19.3214,-18.3716,-24.001,-28.3183,-30.0574,-30.288,-29.8643,-28.6358,-27.174,-23.8181,-28.4237
3.18,-1.76311,-5.21395,-9.27898,-15.6458,-16.5011,-19.3262,-19.5293,-19.0407,-18.1486,-27.2098,-26.6717,-24.8363,-24.1792,-27.4542,-26.6166,-30.4069,-30.5108,-27.5793,-28.1683,-26.7329,-27.2936,-28.0752,-28.1868,-29.0402,-25.961,-25.8393,-26.0381,-26.5779,-20.0785,-19.5745,-26.5305,-30.367,-33.1436,-33.5624,-31.2811,-30.2475,-29.6865,-26.4124,-30.432
-6.63825,-7.14585,-11.8056,-13.8278,-18.9065,-22.5499,-25.1452,-23.1299,-25.1308,-25.6418,-30.3363,-32.1085,-30.1616,-29.091,-30.7805,-29.8339,-33.2668,-36.1538,-34.6146,-34.7492,-33.2071,-33.9018,-33.942,-33.711,-34.8336,-32.7247,-32.72,-30.9146,-32.3392,-25.7242,-24.5281,-32.6446,-36.3215,-37.4736,-39.2082,-38.928,-37.1563,-35.1794,-32.8955,-35.7977
6.74321,4.99087,-2.49283,-14.6821,-15.919,-21.1683,-23.6546,-18.5156,-19.351,-22.6531,-27.4401,-27.8262,-27.3821,-24.5954,-27.1903,-27.8167,-24.2439,-28.0689,-30.9985,-29.3891,-30.6369,-33.3847,-30.9133,-30.4503,-27.1157,-28.6499,-31.2051,-29.4506,-25.5227,-21.1495,-21.2097,-28.1699,-31.7702,-32.5539,-33.745,-33.676,-32.8118,-30.3557,-27.4341,-30.384
9.87664,4.8556,-0.652725,-11.3135,-15.1725,-16.3279,-18.4401,-17.2684,-16.2521,-17.6174,-24.8417,-24.9036,-25.1751,-24.7794,-26.5749,-25.6129,-23.9547,-27.0211,-28.5675,-27.0185,-27.9019,-29.5146,-27.8486,-29.8098,-25.4782,-27.6428,-28.5639,-26.1877,-23.2953,-18.5532,-18.4701,-26.3767,-30.1578,-31.2749,-31.2921,-30.168,-29.2574,-27.566,-24.9863,-27.8012
6.17959,0.672067,-2.00792,-8.51993,-16.4672,-15.9456,-14.7791,-17.4142,-16.2746,-18.2694,-23.4501,-25.0122,-27.4563,-25.4373,-25.9722,-26.2389,-26.884,-30.1326,-29.5223,-28.1602,-29.7221,-30.4992,-30.2175,-31.0939,-27.2438,-29.5378,-28.936,-28.2397,-25.3059,-19.9024,-20.7802,-28.173,-31.6383,-33.1972,-31.6485,-30.3682,-29.196,-29.0073,-26.6623,-29.6784
-1.20697,-4.18122,-6.34347,-11.383,-17.8465,-16.584,-16.9245,-20.3667,-21.201,-25.2539,-27.4941,-29.5919,-31.1779,-28.4376,-29.7602,-32.4113,-31.4163,-35.0638,-35.0242,-33.0815,-34.7572,-36.552,-36.3386,-35.8434,-32.0531,-34.7287,-34.8548,-35.7629,-31.8141,-26.4662,-28.2463,-34.5943,-37.0541,-39.1143,-37.6035,-35.1292,-34.742,-36.4493,-33.1202,-36.0133
0.86454,-4.49332,-5.40027,-8.47447,-15.0185,-9.04162,-13.4583,-19.5568,-18.6945,-18.7142,-25.4242,-31.3789,-26.4429,-25.1742,-28.769,-29.5271,-31.8689,-28.4626,-30.4595,-28.7106,-31.3182,-30.8549,-30.905,-31.4493,-29.752,-29.0944,-29.1396,-29.078,-26.4271,-24.7693,-23.0067,-28.4025,-30.6938,-31.9327,-33.2829,-31.2508,-31.8795,-29.9835,-27.9996,-31.608
2.61263,-2.15183,-2.38283,-4.34614,-13.4674,-9.40029,-14.2734,-18.1509,-17.2637,-17.4426,-23.1472,-27.1309,-27.5434,-27.5133,-26.0454,-25.8819,-27.3054,-27.0343,-28.6769,-26.8228,-29.0547,-28.5509,-29.2257,-28.7716,-26.3277,-25.9264,-25.9765,-25.8322,-25.4509,-20.4264,-20.1337,-25.7826,-29.0124,-29.6122,-31.0403,-29.0121,-29.3577,-27.3564,-25.7764,-29.7894
0.526285,-0.971909,-0.520907,-6.64491,-16.6701,-16.0712,-16.6994,-17.3056,-21.0463,-21.5865,-23.6404,-24.9343,-29.5169,-29.9127,-27.3459,-27.1677,-27.2087,-29.9353,-29.7968,-27.2795,-30.2418,-29.8512,-29.9638,-30.7108,-27.9991,-27.7732,-27.2475,-26.742,-26.8431,-20.9344,-22.1235,-26.1578,-30.3363,-31.0885,-30.7407,-31.6859,-31.6305,-29.2823,-26.3906,-31.0453
-3.21325,-5.11818,-8.16004,-18.5894,-28.5019,-24.5763,-21.8977,-23.2501,-27.9653,-29.0045,-30.6272,-30.7905,-35.6825,-35.0696,-33.9494,-35.3471,-35.0377,-37.0338,-34.8235,-34.2177,-35.7238,-35.4515,-35.8447,-37.5009,-37.3453,-36.5679,-35.414,-33.8134,-32.67,-27.6295,-28.4945,-31.6108,-35.815,-38.1929,-35.8538,-38.7798,-38.0164,-35.3018,-32.3442,-36.561
7.59627,3.26711,-11.5457,-16.1106,-14.6293,-14.8392,-20.0361,-22.34,-20.3911,-23.0117,-32.6263,-29.4787,-31.2395,-29.0592,-28.2466,-31.5959,-28.8504,-32.3132,-29.9676,-31.027,-29.6905,-32.0441,-33.5277,-32.1604,-33.9402,-31.67,-30.55,-29.1267,-29.4991,-22.2575,-22.687,-28.793,-31.5968,-33.4776,-32.813,-33.0118,-33.0362,-31.1578,-27.3125,-29.6422
13.3997,6.77694,-5.04552,-10.9056,-9.6825,-11.2845,-12.8423,-16.4057,-16.4408,-19.5733,-30.2266,-23.5662,-25.1671,-25.1854,-24.7739,-27.3115,-23.1015,-25.9763,-26.8141,-26.985,-27.5144,-29.9464,-30.8349,-29.0909,-29.5854,-28.3102,-28.5963,-27.1498,-26.0612,-19.4233,-20.8323,-26.5723,-29.0517,-30.3463,-30.6866,-30.1775,-30.1522,-27.9296,-24.1232,-27.3861
14.3452,7.19334,-4.49028,-6.48897,-5.87789,-10.0226,-11.2856,-12.4255,-15.6697,-19.7061,-21.8142,-19.2894,-19.8541,-21.345,-23.6599,-25.2868,-22.6313,-25.6304,-26.6077,-26.1821,-27.4107,-26.5827,-27.7692,-28.7403,-29.9484,-28.124,-29.9199,-27.6096,-25.9869,-21.6096,-22.523,-26.4499,-29.4003,-30.2943,-31.1971,-30.3344,-31.7324,-28.4765,-25.4767,-28.6551
8.03063,3.38023,-3.70203,-7.51009,-8.36986,-12.9043,-15.6846,-15.9545,-18.0772,-20.0765,-21.4282,-21.0183,-21.8824,-23,-25.5692,-27.6141,-25.8692,-28.1396,-29.5035,-29.586,-29.7551,-29.5854,-30.6255,-32.705,-34.5849,-33.4501,-34.696,-32.4337,-31.6309,-29.3983,-28.6219,-31.2762,-33.8279,-34.6264,-35.9211,-36.0993,-35.7525,-33.324,-31.9062,-34.668
14.3346,8.41583,0.946276,-6.63038,-8.73751,-10.252,-13.2929,-17.1966,-15.6344,-16.2517,-19.2401,-21.1021,-23.2474,-21.4994,-22.6542,-24.9591,-24.0058,-25.0035,-27.6756,-28.2886,-26.8628,-31.1766,-29.9363,-30.1803,-30.4211,-30.2306,-30.4004,-31.2975,-27.3682,-22.9326,-23.2369,-29.965,-30.5378,-30.5353,-30.9329,-32.3929,-30.0485,-29.2777,-27.6911,-31.0798
18.3511,9.34367,-1.09701,-8.52614,-9.99934,-10.8934,-13.3592,-18.518,-17.256,-16.2224,-19.4132,-24.176,-26.8911,-24.9998,-24.9292,-26.1977,-24.2866,-26.7104,-27.2509,-26.3633,-26.4085,-29.3994,-30.0949,-27.671,-29.597,-29.4029,-28.8352,-28.6845,-24.9251,-20.184,-20.1697,-26.7012,-28.639,-28.3851,-29.3042,-30.2318,-28.9098,-27.837,-24.9433,-28.0567
14.9794,7.98146,-3.4276,-7.13558,-9.67724,-10.2281,-13.2904,-13.3511,-14.3893,-15.1118,-16.4269,-22.6832,-23.2154,-23.6929,-24.3449,-25.0778,-26.2693,-25.1274,-26.8155,-26.9204,-27.1989,-28.2286,-30.0325,-28.9238,-30.2668,-29.5272,-29.6479,-29.8202,-26.7512,-21.007,-21.4629,-28.1413,-30.6759,-31.392,-30.8813,-31.8216,-31.0141,-29.3302,-25.3743,-29.144
4.60972,1.92443,-5.7225,-9.776,-11.558,-13.5418,-14.8862,-15.0028,-16.5842,-18.4759,-19.8291,-24.0063,-23.7991,-24.8465,-25.8458,-26.859,-29.5577,-27.6389,-28.9018,-30.5695,-30.5539,-31.1896,-33.757,-33.5777,-33.2453,-34.1769,-34.9417,-33.6049,-33.1899,-28.2502,-27.9799,-34.9684,-38.6364,-37.4637,-36.8389,-38.5306,-37.5775,-35.8188,-31.8841,-35.8476
8.31179,4.80392,-7.44247,-10.6777,-13.4628,-12.845,-10.5054,-15.1338,-16.881,-18.2612,-20.5607,-23.5799,-22.1617,-24.43,-23.0796,-24.848,-27.0174,-26.5308,-26.2833,-27.4655,-29.0977,-30.3582,-32.3554,-30.1503,-27.3009,-30.5461,-30.4125,-28.8648,-27.589,-25.0192,-20.9914,-28.3902,-32.1142,-32.0762,-33.3717,-33.7494,-30.18,-29.4503,-26.7553,-31.4624
10.7838,5.0284,-7.96694,-11.0262,-12.8675,-11.3907,-12.1692,-18.9122,-17.1545,-18.1927,-17.7208,-25.0022,-24.2933,-25.8027,-25.3329,-26.5775,-26.5433,-25.5669,-28.3027,-28.9873,-27.5193,-29.2666,-30.4027,-29.9587,-26.7546,-28.062,-28.6142,-27.1967,-25.1597,-23.2614,-19.6748,-25.9666,-28.5322,-29.124,-30.5656,-30.7258,-28.4207,-26.5479,-23.9012,-28.4622
9.06374,2.90778,-6.92462,-9.41954,-12.4807,-14.565,-14.8014,-20.3712,-20.8698,-22.0283,-19.9336,-24.2056,-25.5021,-27.5261,-27.8295,-28.0382,-25.5742,-27.5008,-29.4887,-29.9004,-28.4479,-28.4453,-29.1884,-31.3094,-29.6828,-28.2407,-32.1242,-29.4393,-26.3766,-23.6278,-22.5931,-28.1661,-29.8983,-31.7152,-31.2389,-31.2998,-30.52,-28.5815,-25.1229,-29.2365
1.42166,-2.2897,-8.63983,-11.7038,-14.1926,-17.2782,-19.7351,-18.9993,-22.3327,-27.393,-27.484,-27.4339,-28.5876,-32.0966,-31.9639,-30.6297,-28.6549,-32.7332,-33.7839,-34.6266,-34.446,-33.1136,-34.3754,-36.8865,-35.5581,-32.9079,-37.2085,-36.2432,-32.968,-28.2293,-27.8787,-35.2129,-35.936,-38.6448,-36.7536,-36.8216,-35.5906,-35.1454,-31.7396,-35.2401
7.49348,0.681221,-9.57289,-12.2684,-11.8033,-12.4669,-13.7679,-11.4804,-17.8347,-23.4535,-26.886,-27.0087,-27.1456,-31.5719,-27.9789,-27.0733,-26.0757,-29.0475,-30.6947,-34.1597,-31.6354,-31.3105,-32.979,-32.2094,-32.5769,-30.1412,-30.2497,-30.4962,-29.5734,-26.8891,-25.3312,-29.1676,-31.1524,-34.0546,-34.2912,-33.0064,-30.4534,-31.2722,-27.9764,-30.6971
8.69511,1.10319,-9.18968,-8.05532,-11.5258,-14.5238,-13.5683,-12.9008,-16.0479,-20.8706,-24.4449,-26.2605,-24.8997,-28.4853,-26.6356,-26.4159,-24.5875,-25.9897,-26.5894,-29.539,-27.8388,-29.179,-28.8044,-28.9149,-27.5948,-27.3086,-27.3026,-28.0314,-26.8443,-22.5923,-21.1415,-26.4009,-28.5294,-30.2963,-30.5479,-30.0434,-28.4464,-27.9447,-25.1308,-28.1003
8.21519,-1.4354,-6.61952,-5.77306,-12.9462,-20.8395,-18.5637,-19.0981,-18.1703,-24.243,-28.7947,-26.9902,-23.7167,-25.74,-27.7943,-27.5417,-25.8018,-25.2359,-26.7066,-30.4304,-28.1599,-29.3229,-28.2647,-29.2613,-28.2967,-29.1116,-28.9051,-30.3662,-29.0732,-23.0042,-20.2287,-28.7638,-29.1201,-31.2196,-31.6601,-30.8493,-30.111,-29.654,-28.1442,-29.5092
1.71218,-5.47207,-9.50998,-11.0028,-17.5697,-22.9592,-23.1304,-27.5329,-26.5871,-30.4176,-35.8169,-32.6811,-28.0632,-30.1567,-32.5898,-33.8049,-33.6526,-31.4488,-33.9172,-35.9558,-34.3552,-35.5665,-33.7651,-36.2551,-36.2747,-34.9962,-36.5084,-35.536,-33.3508,-28.409,-26.111,-34.2362,-36.2746,-38.6464,-38.3577,-36.8803,-36.7865,-37.2346,-36.4284,-36.5922
7.64452,2.67659,-4.94027,-9.97024,-15.5123,-15.0603,-19.6623,-19.5989,-26.0434,-26.6654,-30.5266,-29.7844,-28.6117,-28.6268,-28.0573,-31.3148,-30.3732,-29.1235,-28.2629,-29.5209,-29.9469,-32.7545,-32.27,-33.9691,-31.3716,-30.7041,-30.1473,-28.9192,-27.4663,-21.3772,-24.7507,-29.3346,-33.4399,-35.2879,-33.264,-31.6268,-31.4307,-31.3077,-29.8476,-30.9841
8.85825,2.30742,-5.02882,-6.24031,-16.6837,-14.0558,-14.5954,-14.7451,-19.6158,-20.2139,-21.9946,-23.0826,-24.8713,-25.8323,-26.5193,-27.7003,-26.5658,-27.7594,-25.7376,-28.3952,-27.4765,-28.8803,-29.8108,-31.1742,-29.2274,-28.9344,-27.0169,-26.965,-24.8038,-19.7435,-21.8349,-26.3589,-29.855,-30.7727,-30.2563,-30.0767,-29.4525,-27.5622,-25.1768,-27.4542
6.0021,2.08613,-5.62033,-6.88517,-16.088,-13.522,-14.6854,-16.9979,-16.9961,-18.2874,-21.8775,-20.9018,-23.7593,-26.3663,-26.0462,-26.8207,-26.6267,-28.0434,-26.6491,-27.423,-27.0519,-26.7091,-28.8251,-30.5339,-29.249,-29.2911,-26.5297,-28.1966,-27.1055,-22.5613,-22.7791,-28.0235,-31.0341,-31.7214,-31.3981,-32.2649,-30.9946,-29.5168,-25.6104,-27.6771
0.342741,-1.31238,-6.86965,-10.5618,-14.7624,-14.653,-17.4992,-19.8273,-19.2879,-22.045,-25.1587,-24.3476,-27.2831,-28.2698,-28.3185,-29.5028,-29.8516,-31.3178,-29.9984,-30.1598,-29.7535,-29.7156,-31.8685,-33.2882,-33.7018,-33.2959,-31.9269,-32.649,-32.4868,-29.492,-29.709,-35.2963,-37.5609,-38.5135,-38.1363,-38.191,-37.1699,-35.7976,-31.5169,-34.0904
7.86383,1.23993,-3.34321,-11.4865,-12.3893,-8.9763,-12.3515,-18.0266,-16.346,-19.7945,-23.0031,-23.0677,-25.3113,-25.051,-25.7206,-28.6993,-26.3048,-28.7295,-30.2016,-28.1729,-27.6913,-29.801,-28.6152,-30.4765,-31.1485,-29.8324,-28.7798,-27.8793,-26.8905,-24.0631,-23.8524,-30.1339,-33.8852,-33.039,-32.3193,-31.5811,-32.1589,-30.1442,-26.2736,-32.3648
12.3454,4.35282,-3.06812,-11.7465,-14.2644,-8.98244,-13.1192,-18.4825,-13.848,-19.205,-22.771,-24.4975,-24.0965,-23.6498,-25.2276,-26.2016,-25.6248,-26.9582,-30.6599,-28.8356,-29.5392,-27.2085,-28.9758,-28.6782,-27.4556,-28.3187,-28.7109,-27.2262,-25.3054,-21.6493,-21.3328,-26.2443,-30.6597,-30.4005,-29.5174,-29.2904,-29.3501,-27.7019,-23.3168,-29.0956
9.30622,2.88185,-3.71214,-10.2649,-16.3016,-12.0395,-21.5092,-19.1218,-16.643,-22.2905,-26.0433,-25.4708,-24.67,-24.2563,-28.5221,-28.3752,-27.0633,-28.578,-31.8226,-32.1676,-29.6643,-27.9099,-29.663,-27.3965,-27.0163,-29.9131,-30.5736,-28.9544,-28.1788,-21.3696,-22.2993,-26.6409,-32.0048,-32.1238,-32.0143,-31.6537,-29.9121,-28.3741,-24.8988,-30.1564
-1.49816,-2.86854,-8.57938,-14.8956,-21.347,-20.8365,-26.6044,-24.5305,-28.6506,-31.4985,-31.0079,-29.0687,-28.6285,-30.7872,-35.8375,-35.94,-33.8881,-34.465,-35.2143,-37.4903,-34.7381,-35.0151,-35.4653,-33.1761,-31.8692,-35.7898,-36.2531,-35.6382,-34.6824,-25.963,-27.946,-33.1656,-36.9685,-38.2148,-38.7575,-38.183,-35.5068,-34.0019,-31.6282,-36.3507
